,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2023-09-06 16:00:00,1.3623129169785977,1.361388992345542,1.3652776152932165,1.3623129169785977,1.3623129169785977,0.0010839350046900219,0.0010839350046900219,0.0010839350046900219,-0.0001800199225893688,-0.0001800199225893688,-0.0001800199225893688,0.0012639549272793905,0.0012639549272793905,0.0012639549272793905,0.0,0.0,0.0,1.3633968519832877
1,2023-09-06 17:00:00,1.3624829934986054,1.3618844373094057,1.3657260337812418,1.3624829934986054,1.3624829934986054,0.0012779242687933406,0.0012779242687933406,0.0012779242687933406,1.683705769438868e-06,1.683705769438868e-06,1.683705769438868e-06,0.001276240563023902,0.001276240563023902,0.001276240563023902,0.0,0.0,0.0,1.3637609177673986
2,2023-09-06 18:00:00,1.3626530700186128,1.3620992646523784,1.366151605259814,1.3626530700186128,1.3626530700186128,0.001487006893073179,0.001487006893073179,0.001487006893073179,0.00019887743791611903,0.00019887743791611903,0.00019887743791611903,0.00128812945515706,0.00128812945515706,0.00128812945515706,0.0,0.0,0.0,1.364140076911686
3,2023-09-06 19:00:00,1.3628231465386202,1.362372520631278,1.3663079774296254,1.3628231465386202,1.3628231465386202,0.001601886607565279,0.001601886607565279,0.001601886607565279,0.00030424511504233235,0.00030424511504233235,0.00030424511504233235,0.0012976414925229467,0.0012976414925229467,0.0012976414925229467,0.0,0.0,0.0,1.3644250331461856
4,2023-09-06 20:00:00,1.362993223058628,1.3625875493402428,1.366628903043787,1.362993223058628,1.362993223058628,0.001554859974788316,0.001554859974788316,0.001554859974788316,0.00025213263985873643,0.00025213263985873643,0.00025213263985873643,0.0013027273349295793,0.0013027273349295793,0.0013027273349295793,0.0,0.0,0.0,1.3645480830334162
5,2023-09-06 21:00:00,1.3631632995786356,1.3628230106019996,1.3665186371654814,1.3631632995786356,1.3631632995786356,0.0013823315351126654,0.0013823315351126654,0.0013823315351126654,8.102896775125848e-05,8.102896775125848e-05,8.102896775125848e-05,0.0013013025673614068,0.0013013025673614068,0.0013013025673614068,0.0,0.0,0.0,1.3645456311137483
6,2023-09-06 22:00:00,1.3633333760986432,1.3625280743706303,1.3665075264869935,1.3633333760986432,1.3633333760986432,0.0012047485665223163,0.0012047485665223163,0.0012047485665223163,-8.653427023560877e-05,-8.653427023560877e-05,-8.653427023560877e-05,0.001291282836757925,0.001291282836757925,0.001291282836757925,0.0,0.0,0.0,1.3645381246651656
7,2023-09-06 23:00:00,1.3635034526186507,1.3627176642681866,1.3666655319747514,1.3635034526186507,1.3635034526186507,0.001134292141907672,0.001134292141907672,0.001134292141907672,-0.0001363273406802701,-0.0001363273406802701,-0.0001363273406802701,0.0012706194825879422,0.0012706194825879422,0.0012706194825879422,0.0,0.0,0.0,1.3646377447605584
8,2023-09-07 00:00:00,1.3636735291386581,1.3628508365233993,1.3669278958208988,1.3636735291386581,1.3636735291386581,0.001188123244093551,0.001188123244093551,0.001188123244093551,-4.921191992264364e-05,-4.921191992264364e-05,-4.921191992264364e-05,0.0012373351640161947,0.0012373351640161947,0.0012373351640161947,0.0,0.0,0.0,1.3648616523827517
9,2023-09-07 01:00:00,1.3638436056586658,1.3631271067054676,1.3669964555956478,1.3638436056586658,1.3638436056586658,0.0012820796806263476,0.0012820796806263476,0.0012820796806263476,9.252069713903067e-05,9.252069713903067e-05,9.252069713903067e-05,0.0011895589834873166,0.0011895589834873166,0.0011895589834873166,0.0,0.0,0.0,1.3651256853392921
10,2023-09-07 02:00:00,1.3640136821786735,1.36333688258056,1.3673432569034831,1.3640136821786735,1.3640136821786735,0.0013075514560019106,0.0013075514560019106,0.0013075514560019106,0.00018199084501909608,0.00018199084501909608,0.00018199084501909608,0.0011255606109828145,0.0011255606109828145,0.0011255606109828145,0.0,0.0,0.0,1.3653212336346754
11,2023-09-07 03:00:00,1.364183758698681,1.3634179769831567,1.3673593627772815,1.364183758698681,1.364183758698681,0.0012202681439532261,0.0012202681439532261,0.0012202681439532261,0.0001764852205010699,0.0001764852205010699,0.0001764852205010699,0.0010437829234521564,0.0010437829234521564,0.0010437829234521564,0.0,0.0,0.0,1.3654040268426342
12,2023-09-07 04:00:00,1.3643538352186884,1.363417151000529,1.3673470523108922,1.3643538352186884,1.3643538352186884,0.0010629848387131349,0.0010629848387131349,0.0010629848387131349,0.00012011214732208516,0.00012011214732208516,0.00012011214732208516,0.0009428726913910499,0.0009428726913910499,0.0009428726913910499,0.0,0.0,0.0,1.3654168200574015
13,2023-09-07 05:00:00,1.364523911738696,1.3633254880910588,1.367522370701211,1.364523911738696,1.364523911738696,0.0009089432036120881,0.0009089432036120881,0.0009089432036120881,8.723433639035174e-05,8.723433639035174e-05,8.723433639035174e-05,0.0008217088672217364,0.0008217088672217364,0.0008217088672217364,0.0,0.0,0.0,1.365432854942308
14,2023-09-07 06:00:00,1.3646939882587037,1.3636420382102143,1.3673658335670889,1.3646939882587037,1.3646939882587037,0.0007860246881825486,0.0007860246881825486,0.0007860246881825486,0.00010659662844429759,0.00010659662844429759,0.00010659662844429759,0.0006794280597382511,0.0006794280597382511,0.0006794280597382511,0.0,0.0,0.0,1.3654800129468863
15,2023-09-07 07:00:00,1.3648640647787111,1.3633835794139997,1.367441762051678,1.3648640647787111,1.3648640647787111,0.0006538150302266371,0.0006538150302266371,0.0006538150302266371,0.00013836821680142874,0.00013836821680142874,0.00013836821680142874,0.0005154468134252084,0.0005154468134252084,0.0005154468134252084,0.0,0.0,0.0,1.3655178798089378
16,2023-09-07 08:00:00,1.3650341412987188,1.3634196301896673,1.3673738400453552,1.3650341412987188,1.3650341412987188,0.0004493814701976435,0.0004493814701976435,0.0004493814701976435,0.0001199011189720727,0.0001199011189720727,0.0001199011189720727,0.000329480351225571,0.000329480351225571,0.000329480351225571,0.0,0.0,0.0,1.3654835227689164
17,2023-09-07 09:00:00,1.3652042178187263,1.3633379481880752,1.3672788420317776,1.3652042178187263,1.3652042178187263,0.00015074083228710367,0.00015074083228710367,0.00015074083228710367,2.918334846899919e-05,2.918334846899919e-05,2.918334846899919e-05,0.00012155748381810425,0.00012155748381810425,0.00012155748381810425,0.0,0.0,0.0,1.3653549586510134
18,2023-09-07 10:00:00,1.3656892101868596,1.3634970798697659,1.3674990834478544,1.3656892101868596,1.3656892101868596,-0.00020500949058268835,-0.00020500949058268835,-0.00020500949058268835,-9.704092796219433e-05,-9.704092796219433e-05,-9.704092796219433e-05,-0.00010796856262049431,-0.00010796856262049431,-0.00010796856262049431,0.0,0.0,0.0,1.3654842006962769
19,2023-09-07 11:00:00,1.366174202554993,1.363696451118614,1.367624375514092,1.366174202554993,1.366174202554993,-0.0005611391890464547,-0.0005611391890464547,-0.0005611391890464547,-0.0002027255921385928,-0.0002027255921385928,-0.0002027255921385928,-0.00035841359690786165,-0.00035841359690786165,-0.00035841359690786165,0.0,0.0,0.0,1.3656130633659465
